subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC107,0.3714331712759304,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC113,-0.2224757797786051,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC125,-0.14671733263465814,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC131,-0.3800581916166625,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC139,0.6195436194469107,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC147,-0.3419142683064699,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC149,-0.1736247604582795,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC159,0.6325677692727874,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC161,-0.013798358816007106,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC163,0.7553483520238109,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC187,0.2692132852352301,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC191,0.7079169912060738,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC193,0.09120177142905672,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC195,0.5086545973499622,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC239,0.20066362541593422,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC241,0.3404496416020996,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC53,0.49181595964041414,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC75,0.16082318179826643,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC83,-0.059197940218953436,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-ICC97,0.1292613207277493,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-IRC25,0.16704923260250443,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-IRC45,0.6329686815468415,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-IRC99,0.23648131519447088,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
sub-IRN42,0.17006325099661979,0.24469411222392587,0.36918210782419364,0.08593199140856302,0.39133698016484697
