subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC105,-0.057458279896545575,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC113,0.4958028589425364,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC117,0.5324881345018394,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC125,-0.06668610766370206,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC147,0.45425678259357166,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC153,0.1935050477913731,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC159,0.6286196552487683,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC161,-0.053891726174916936,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC199,0.5784793650562899,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC203,0.10151601515022028,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC213,-0.06196217215416287,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC223,0.08335543664178466,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC23,0.4041326814032677,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC233,0.6731690668131213,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC239,0.5123377606681053,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC253,-0.04840768479088118,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC43,-0.11591832363880623,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-ICC7,0.7001602054689744,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-IRC17,-0.1842321050130722,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-IRN12,-0.22795702942003954,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-IRN22,0.6915183942767693,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
sub-IRN78,0.05630016778172322,0.2733398118017476,0.3590131223114526,0.11338080363102242,0.4194868413565422
