subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC123,-0.03455364537967094,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC145,0.5279668628591824,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC163,0.060289828329866825,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC167,0.16527896730872568,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC187,0.1327494108279877,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC189,-0.4921264205267315,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC191,0.21885045304636735,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC221,0.6320917888448241,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC229,0.4559779189735626,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC237,0.49393188201290106,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC243,0.1277629533423144,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC43,-0.14537902353255128,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-ICC63,-0.06500163509420656,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRC119,0.1289631805246329,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRC41,0.1311226026695557,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRN22,0.5271739145238324,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRN44,-0.22796883044698898,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRN68,0.19258768461920245,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRN72,0.5668921077196718,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
sub-IRN78,0.6685814443193255,0.22385610152530297,0.33898064977146547,0.06244941586962622,0.37385171615682555
