subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC107,-0.145165778148049,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC111,0.1176870644164008,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC113,0.6365185850050419,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC125,-0.22481989998295032,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC131,0.30956732672739,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC139,-0.3607944775276092,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC147,0.1392691713911252,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC149,0.5003280639787757,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC161,-0.1277687948136736,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC163,0.3515318987152097,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC165,-0.025238266184018497,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC179,0.2611032552380899,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC185,0.07147900330709644,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC187,0.45678620019645755,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC191,0.5673887542293451,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC193,-0.06901297694931803,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC195,0.44332754261803275,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC225,0.14544129454286825,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC241,-0.1389457199611798,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC257,0.48654425522229466,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC53,0.05386584676399222,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC75,0.11352090277355245,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC83,-0.05912311223121283,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICC97,-0.006268220775104317,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-ICN18,0.0685366202428262,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC19,-0.1461179892271897,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC25,0.17780576469115453,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC27,0.08185439154610877,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC31,-0.16489111387947894,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC45,0.5329533573873307,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC67,-0.006708309313438205,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRC99,-0.01041848595118288,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRN42,0.10008127915828736,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
sub-IRN60,-0.16874528181275314,0.12837399582211606,0.2735668917538083,0.031130020236149122,0.2232104950694517
