subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC141,-0.03165835030467945,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC151,0.07057869322268738,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC165,0.31982959590342314,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC167,0.07261494334112789,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC169,-0.029897971641481443,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC183,0.09990962363722429,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC197,-0.04465892082518761,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC201,0.41645178159375024,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC203,0.06619693305715633,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC213,0.1511885717952421,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC225,0.49917047045703816,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC227,0.12371827066824913,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC229,0.19610423126983062,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC257,-0.04213256456902171,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICC83,0.4729338968875677,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-ICN46,0.3107882812446097,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRC109,-0.03919448189127146,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRC119,0.08309968894420557,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRC19,0.23710242895388758,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRC27,0.17835777576544362,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRN30,0.16478320559326884,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRN36,-0.02497494727409211,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRN42,0.30527647898831956,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRN60,0.349234220600435,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
sub-IRN64,0.11685381886181506,0.16643432478650586,0.1750845806689519,0.09468888855933447,0.23645978251855962
