subject,loo_isc,mean_isc,std_isc,ci_low,ci_high
sub-ICC105,0.30027285975202117,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC117,0.23436763578643752,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC133,0.135542091612,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC139,0.3335219383958999,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC141,0.23591271867948305,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC151,0.4420000420531977,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC153,0.258395406771315,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC177,0.21030810356004007,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC183,0.6432264802493997,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC189,0.01667967851338765,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC197,-0.3141086083232699,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC201,-0.1883700938522748,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC207,0.7633448033709503,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC211,-0.08417614162221408,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC221,0.08317528567651035,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC23,0.027814551315698082,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC237,0.24241405010180123,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC241,-0.07949119688908018,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC243,-0.0912918591941922,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC75,0.390250938241635,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICC81,0.01260472550724496,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICN18,0.11748126472300091,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICN46,0.5104363915533355,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICN48,0.3144529077306866,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ICN8,0.0868922610073298,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRC21,0.20955697928944866,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRC61,0.16820963674299366,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRN44,-0.02077119783950535,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRN64,0.035811952036011584,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRN74,0.5058746921182541,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-IRN76,0.2845355893288321,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
sub-ITT1,0.6377517857798025,0.21880823784177636,0.28115542395827287,0.11768361353580539,0.3154414395607826
